ID_REF,VALUE
1553752_at,3.175432739
1553755_at,2.681924401
1553756_at,3.032542895
1553757_at,2.894422511
1553759_at,3.241247576
1553761_at,3.364198713
1553764_a_at,8.676633683
1553765_a_at,2.011875412
1553768_a_at,4.681044884
1553769_at,2.676120296
1553770_a_at,2.629947564
1553772_at,2.767804391
1553775_at,3.076066847
1553776_at,2.611058328
1553778_at,2.870805304
1553780_at,3.276857135
1553781_at,2.800294112
1553785_at,2.618436822
1553787_at,3.194748149
1553789_a_at,2.895919616
1553792_at,2.88363167
1553793_a_at,3.097020527
1553794_at,3.081931621
1553796_at,2.23789982
1553797_a_at,2.682814147
1553798_a_at,3.07156788
1553799_at,3.156475852
1553801_a_at,5.128910748
1553802_a_at,2.7900944
1553803_at,3.382952272
1553804_a_at,3.489297044
1553805_at,3.528581457
1553808_a_at,2.262948713
1553809_a_at,3.416303204
1553810_a_at,4.016965495
1553811_at,2.956567164
1553812_at,3.616668866
1553813_s_at,2.600997789
1553815_a_at,3.112213684
1553817_at,2.165774951
1553818_x_at,2.53116512
1553821_at,2.815578588
1553822_at,2.356624814
1553823_a_at,3.507240065
1553826_a_at,3.011510389
1553828_at,3.055629261
1553829_at,2.627238685
1553830_s_at,2.84437294
1553831_at,2.817997189
1553832_at,2.741850779
1553834_at,2.317928653
1553835_a_at,2.596799049
1553837_at,2.797133781
1553838_at,2.502166769
1553839_at,3.137164125
1553840_a_at,3.767767343
1553842_at,3.751861292
1553843_at,2.902253934
1553844_a_at,3.215270305
1553845_x_at,2.618836923
1553846_at,2.615208796
1553847_a_at,2.657944039
1553849_at,3.150879436
1553850_at,2.857422139
1553851_at,2.497499281
1553852_at,3.056048065
1553856_s_at,2.650355101
1553857_at,3.971991021
1553858_at,4.011765091
1553859_at,3.05177098
1553860_at,2.688049087
1553861_at,2.912037253
1553863_at,2.621067606
1553864_at,3.090694199
1553865_a_at,3.449897279
1553868_a_at,3.042518791
1553869_at,2.714284819
1553871_at,2.619916848
1553872_at,3.494551802
1553873_at,3.224295188
1553874_a_at,1.749868145
1553875_s_at,2.35949433
1553876_at,2.440673293
1553878_at,3.395976579
1553879_a_at,2.925417678
1553880_at,2.772723977
1553881_at,2.538255623
1553882_at,3.179634413
1553883_at,2.417810956
1553885_x_at,2.55374257
1553886_at,2.330961966
1553887_at,2.831033362
1553888_at,2.691835228
1553889_at,2.942961834
1553890_s_at,2.805044599
1553891_at,3.163271103
1553893_at,2.563764386
1553894_at,2.610417876
1553895_at,2.707437619
1553898_a_at,2.922372276
1553900_s_at,2.70828339
1553901_x_at,3.959180577
1553905_at,2.742620801
1553906_s_at,3.4775367
1553907_a_at,2.546038319
1553909_x_at,2.448818328
1553910_at,3.184415601
1553911_at,2.869733426
1553912_at,2.424300532
1553914_at,3.126357258
1553915_at,2.291944238
1553917_at,2.801978712
1553918_at,2.373603036
1553919_at,2.973287319
1553920_at,1.944873945
1553923_at,3.032197678
1553924_at,2.643185981
1553927_at,2.728391868
1553928_at,7.210438096
1553929_at,3.108866333
1553930_at,2.249666964
1553931_at,2.639769427
1553934_at,2.579743671
1553935_at,2.545887183
1553936_a_at,2.876387745
1553938_a_at,2.823607574
1553940_a_at,3.080644703
1553943_at,2.849437434
1553944_at,2.554225649
1553945_at,2.678308352
1553946_at,2.319863529
1553947_at,4.648408238
1553949_at,2.852840189
1553952_at,2.500014608
1553954_at,8.014960752
1553955_at,7.388847487
1553956_at,8.276263465
1553957_at,3.816765927
1553959_a_at,8.245074711
1553960_at,6.888897127
1553961_s_at,4.081749204
1553962_s_at,4.038571635
1553963_at,1.465087554
1553965_x_at,2.04168504
1553967_at,2.736264409
1553968_a_at,2.996147632
1553970_s_at,2.37125773
1553971_a_at,3.29440955
1553972_a_at,5.120495393
1553973_a_at,2.830388049
1553974_at,6.052333391
1553976_a_at,7.285397579
1553977_a_at,2.775086546
1553978_at,6.450122238
1553979_at,9.221354122
1553982_a_at,2.696886674
1553983_at,5.624140155
1553984_s_at,7.682698727
1553986_at,2.727115386
1553987_at,5.849846569
1553989_a_at,2.383794344
1553990_at,2.620678558
1553991_s_at,3.811358204
1553992_s_at,3.765015456
1553993_s_at,7.513814064
1553994_at,10.5108591
1553995_a_at,10.21423996
1553997_a_at,5.721284631
1553998_at,3.01164436
1554001_at,3.69977183
1554003_at,4.892271962
1554004_a_at,3.920403242
1554006_a_at,2.489446403
1554007_at,2.96748289
1554008_at,5.75230726
1554010_at,5.326318229
1554012_at,2.718728525
1554014_at,4.29163549
1554015_a_at,3.871219789
1554016_a_at,5.407042649
1554017_at,3.558268358
1554018_at,3.031380214
1554019_s_at,4.66092854
1554020_at,4.54788005
1554021_a_at,5.932873428
1554022_at,2.742721446
1554023_s_at,3.483452585
1554026_a_at,4.143793708
1554027_a_at,3.945391415
1554029_a_at,3.577151133
1554030_at,3.414298446
1554032_at,2.678586777
1554033_at,3.475659137
1554034_a_at,2.665307912
1554036_at,4.686886552
1554037_a_at,3.577572831
1554038_at,3.158678715
1554039_at,3.475211102
1554041_at,3.58430028
1554042_s_at,2.984009542
1554043_a_at,3.241840747
1554044_a_at,2.556208591
1554045_at,3.301049757
1554047_at,3.748043139
1554049_s_at,3.254543064
1554050_at,3.434805458
1554052_at,3.955625552
1554053_at,3.442460012
1554057_at,4.657719667
1554059_at,2.713713195
1554060_s_at,2.999557245
1554062_at,2.359640505
1554063_at,3.801197464
1554065_at,2.840904517
1554067_at,3.669361667
1554068_s_at,2.929684112
1554069_at,2.658077298
1554071_at,3.117436573
1554072_s_at,2.283113835
1554074_s_at,3.04356488
1554076_s_at,4.370260606
1554077_a_at,3.374647973
1554078_s_at,8.049296375
1554079_at,2.778867041
1554080_at,6.725456821
1554082_a_at,4.39589877
1554084_a_at,3.576641795
1554085_at,4.203238366
1554086_at,3.388299154
1554089_s_at,10.15723931
1554091_a_at,3.157949536
1554093_a_at,7.264307295
1554094_at,2.694561704
1554095_at,4.436040967
1554096_a_at,3.250274704
1554097_a_at,4.335436088
1554098_at,3.320844625
1554099_a_at,3.66510256
1554101_a_at,3.132065344
1554102_a_at,3.323064888
1554103_at,2.600141034
1554105_at,4.234638875
1554106_at,4.815927072
1554108_at,2.234704826
1554110_at,3.575467784
1554112_a_at,2.794646036
1554113_a_at,3.153680945
1554114_s_at,3.270614718
1554115_at,2.621510765
1554116_s_at,3.151623487
1554117_at,3.807633481
1554119_at,4.064373065
1554121_at,2.625395378
1554122_a_at,3.396859388
1554125_a_at,3.143691489
1554126_at,5.717789264
1554127_s_at,8.725141075
1554128_at,4.704345437
1554129_a_at,3.144352387
1554131_at,2.255095573
1554132_a_at,5.317989532
1554133_at,2.346685385
1554140_at,3.649602496
1554141_s_at,3.018559628
1554142_at,3.147369471
1554143_a_at,3.575062561
1554145_a_at,4.02393314
1554147_s_at,2.972310841
1554148_a_at,5.54333079
1554149_at,8.568978504
1554151_at,3.122896418
1554152_a_at,3.183242521
1554153_a_at,3.606713385
1554154_at,3.392769582
1554155_at,4.721759617
1554156_a_at,2.348432147
1554157_a_at,3.803296726
1554158_at,3.430588178
1554159_a_at,3.806284901
1554160_a_at,3.311054089
1554161_at,2.427741597
1554163_at,3.462716255
1554165_at,3.658854563
1554167_a_at,7.896749195
1554168_a_at,9.869130791
1554170_a_at,3.451070755
1554171_at,6.19226858
1554172_a_at,3.837977662
1554173_at,2.829270515
1554175_at,3.155551142
1554176_a_at,3.089551972
1554177_a_at,4.678840712
1554178_a_at,3.858674073
1554179_s_at,3.307158959
1554181_at,2.690078752
1554182_at,2.666341755
1554183_s_at,2.950038461
1554185_at,2.918266312
1554187_at,2.420197455
1554188_at,3.137130131
1554190_s_at,2.313925308
1554192_s_at,3.08397685
1554193_s_at,3.308909878
1554194_at,2.668099039
1554195_a_at,3.532773519
1554196_at,2.645421349
1554198_at,3.110868653
1554199_at,2.982811517
1554201_at,4.235718766
1554202_x_at,4.018622443
1554203_at,2.962667025
1554205_s_at,3.974642612
1554206_at,2.996419175
1554208_at,3.339712751
1554210_at,2.490844607
1554212_s_at,3.043643244
1554213_at,3.058100235
1554214_at,2.644831987
1554216_at,2.841355004
1554217_a_at,3.139409883
1554219_at,4.238700227
1554220_a_at,2.868341947
1554222_at,3.058772112
1554224_at,3.258760084
1554225_a_at,2.552702416
1554228_a_at,3.007004613
1554229_at,3.136702816
1554231_a_at,3.039968153
1554232_a_at,2.561223047
1554233_at,3.148242298
1554234_at,3.348588731
1554235_at,2.293217008
1554237_at,3.065596723
1554239_s_at,5.147845438
1554240_a_at,2.486879975
1554241_at,6.166474235
1554242_a_at,2.334283318
1554245_x_at,3.659683262
1554246_at,3.170538404
1554248_at,2.273793296
1554249_a_at,4.492848546
1554250_s_at,3.585699962
1554251_at,4.621042137
1554252_a_at,2.286952126
1554253_a_at,2.992737175
1554256_a_at,3.666771536
1554258_a_at,3.174373664
1554259_at,2.503019453
1554260_a_at,4.730043594
1554261_at,2.705554461
1554262_s_at,3.292655551
1554264_at,3.25547295
1554266_at,3.123419902
1554268_at,2.747944363
1554271_a_at,4.922654501
1554272_at,2.658864066
1554273_a_at,3.696096064
1554274_a_at,3.366062431
1554276_at,2.397425194
1554277_s_at,2.520291643
1554279_a_at,3.376110305
1554280_a_at,2.51436587
1554281_at,2.423253089
1554283_at,5.185413745
1554285_at,3.638406438
1554286_at,2.611971537
1554287_at,3.617774819
1554288_at,2.569784308
1554290_at,3.174768032
1554291_at,2.777457469
1554292_a_at,3.794878379
1554293_at,3.737161377
1554294_s_at,2.690953437
1554295_x_at,2.990840466
1554296_at,2.787000117
1554298_a_at,2.517248029
1554299_at,2.372698267
1554300_a_at,2.312826815
1554301_at,2.872439833
1554302_s_at,2.650410668
1554303_at,2.57012253
1554305_at,2.916847617
1554306_at,2.604726202
1554307_at,2.21554265
1554308_s_at,3.771504884
1554309_at,3.092266575
1554310_a_at,3.31496418
1554311_a_at,2.615585822
1554312_at,3.051227467
1554314_at,2.291779069
1554316_at,3.247137529
1554317_s_at,3.063225377
1554318_at,2.28756665
1554319_at,2.226256389
1554321_a_at,3.673301523
1554322_a_at,2.424603328
1554324_s_at,3.690436565
1554325_at,2.959344191
1554327_a_at,3.412949174
1554328_at,3.160329413
1554329_x_at,3.177390041
1554331_a_at,3.502833817
1554332_a_at,2.761186312
1554333_at,2.482982773
1554334_a_at,3.65969522
1554335_at,2.799937482
1554337_at,3.565322942
1554339_a_at,2.81931024
1554340_a_at,2.675931057
1554341_a_at,4.361456785
1554342_s_at,4.51863784
1554343_a_at,2.715058762
1554344_s_at,3.319987088
1554345_a_at,4.115092415
1554346_at,2.579615576
1554348_s_at,2.89380589
1554349_at,3.141765565
1554351_a_at,8.809551227
1554352_s_at,4.663241048
1554354_at,2.28473193
1554355_a_at,2.658050662
1554356_at,2.930842065
1554360_at,3.714135013
1554362_at,2.272077503
1554364_at,2.509891578
1554365_a_at,6.643777109
1554367_at,3.477822609
1554368_at,2.182179307
1554371_at,3.218098165
1554372_at,2.955714502
1554374_at,2.878142538
1554375_a_at,2.1995126
1554376_s_at,3.097488065
1554377_a_at,2.365800895
1554378_a_at,2.582939532
1554379_a_at,2.738767637
1554380_at,2.949433249
1554382_at,2.731064226
1554383_a_at,3.345868126
1554384_at,2.227860901
1554385_a_at,2.799648241
1554386_at,2.714468296
1554388_at,3.696703385
1554390_s_at,8.179890127
1554391_at,2.857937923
1554393_a_at,3.158395759
1554394_at,2.521859428
1554396_at,2.769044103
1554397_s_at,6.306676151
1554398_at,2.89628297
1554400_at,3.221556911
1554401_a_at,2.628908684
1554403_a_at,2.660982666
1554404_a_at,2.61555054
1554405_a_at,2.438343018
1554406_a_at,2.916116499
1554408_a_at,5.185875097
1554409_at,3.168545024
1554410_a_at,4.133225774
1554411_at,5.390448585
1554413_s_at,3.532836675
1554414_a_at,4.914270436
1554415_at,5.514538124
1554417_s_at,3.970731676
1554418_s_at,3.036487132
1554419_x_at,2.863555018
1554420_at,3.233523753
1554423_a_at,8.839943504
1554424_at,4.293564695
1554428_s_at,2.824163851
1554429_a_at,4.041599146
1554430_at,3.643438618
1554432_x_at,3.68985956
1554433_a_at,6.75777523
1554436_a_at,2.718059969
1554438_at,2.729401968
1554440_at,2.548777485
1554441_a_at,5.868603399
1554442_at,2.693968846
1554443_s_at,2.639347366
1554444_s_at,4.044352734
1554445_at,2.992549003
1554447_at,4.86286736
1554448_at,4.187762625
1554449_at,3.834988205
1554450_s_at,4.745386556
1554451_s_at,4.397703247
1554452_a_at,6.104529827
1554453_at,3.087692065
1554455_at,3.910909097
1554456_a_at,3.063636136
1554459_s_at,2.734024347
1554460_at,2.504246791
1554462_a_at,7.445909957
1554464_a_at,9.075284714
1554465_s_at,4.581491697
1554466_a_at,4.032286262
1554468_s_at,3.047796753
1554469_at,4.055009177
1554470_s_at,3.867054046
1554471_a_at,7.148613923
1554472_a_at,3.884954099
1554473_at,2.920172555
1554474_a_at,7.012280929
1554475_a_at,3.154619897
1554476_x_at,4.528444712
1554478_a_at,5.120782596
1554479_a_at,5.620453021
1554480_a_at,6.152973858
1554481_a_at,2.747020434
1554482_a_at,7.822533008
1554483_at,2.600992741
1554485_s_at,2.848137147
1554486_a_at,2.906983478
1554487_a_at,2.732530153
1554488_at,3.794645516
1554489_a_at,5.399073777
1554491_a_at,2.802352016
1554492_at,2.452018479
1554493_s_at,2.81069962
1554494_at,3.753992045
1554495_s_at,2.401513044
1554496_at,3.576723087
1554499_s_at,3.064384767
1554500_a_at,2.618918611
1554501_at,3.188456211
1554503_a_at,2.957563773
1554504_at,2.631266199
1554506_x_at,2.748570973
1554507_at,2.200722267
1554508_at,2.667145416
1554509_a_at,4.729889069
1554510_s_at,8.703376719
1554511_at,2.988018056
1554512_a_at,3.828600304
1554513_s_at,3.419774229
1554514_at,3.139776779
1554516_at,3.377565559
1554517_x_at,3.027071734
1554518_at,4.03056434
1554519_at,2.796218733
1554520_at,2.616283613
1554522_at,4.414133546
1554523_a_at,3.155314741
1554524_a_at,2.470936652
1554526_at,2.533689849
1554528_at,2.490878202
1554530_at,2.393469266
1554531_at,3.025259699
1554533_at,3.676856976
1554534_at,2.920810484
1554536_at,2.397906985
1554537_at,3.199802157
1554538_at,3.2172444
1554539_a_at,2.677051301
1554540_at,2.448128073
1554541_a_at,1.912878332
1554542_at,3.350220768
1554543_at,3.023239887
1554544_a_at,3.214778651
1554545_at,2.745717452
1554547_at,4.045035585
1554549_a_at,3.47397661
1554550_at,2.866877572
1554553_s_at,6.703426277
1554554_at,2.880210761
1554555_a_at,3.960719514
1554556_a_at,4.56910066
1554557_at,4.731335941
1554558_at,2.880874467
1554559_at,3.155971407
1554560_at,2.481621933
1554564_a_at,3.287969247
1554565_x_at,3.816818582
1554566_at,2.808079425
1554568_at,2.964947437
1554569_a_at,2.609594362
1554571_at,3.108596714
1554572_a_at,5.235717471
1554574_a_at,8.043190621
1554575_a_at,4.981788747
1554576_a_at,3.502950243
1554577_a_at,8.487976258
1554578_at,3.048304955
1554579_a_at,2.611258456
1554580_a_at,3.357321638
1554582_a_at,3.017634888
1554583_a_at,2.684183834
1554584_at,2.722165099
1554586_a_at,3.26339996
1554588_a_at,4.557231183
1554589_at,3.384631754
1554591_at,3.189945438
1554592_a_at,2.910454764
1554593_s_at,2.790847859
1554594_at,2.663874211
1554595_at,3.174323655
1554597_at,4.50998978
1554599_x_at,4.639166096
1554600_s_at,10.08331982
1554601_at,2.672064583
1554602_at,3.517517682
1554604_at,3.058121437
1554606_at,4.010803743
1554607_at,2.655732576
1554608_at,3.268376499
1554609_at,2.989319932
1554610_at,3.141439811
1554612_at,3.09741419
1554613_a_at,3.80888268
1554614_a_at,3.892430906
1554615_at,2.809172763
1554616_at,3.951101235
1554618_at,2.588551674
1554619_at,3.298135557
1554621_at,3.86454338
1554623_x_at,2.948162241
1554624_a_at,3.216372211
1554625_at,3.222217298
1554627_a_at,6.495153664
1554628_at,4.109324715
1554629_at,2.817456128
1554631_at,1.966844216
1554633_a_at,2.908728197
1554634_at,3.00165307
1554635_a_at,2.45192652
1554636_at,4.320798931
1554637_a_at,2.749769971
1554638_at,3.388009884
1554640_at,3.956901416
1554641_a_at,2.460113106
1554642_at,2.719295553
1554643_at,2.870225022
1554646_at,3.214256791
1554648_a_at,2.575452784
1554649_at,2.284207452
1554650_a_at,3.261983407
1554652_s_at,1.963692112
1554655_a_at,2.710707651
1554657_a_at,2.679417314
1554659_at,3.371701436
1554660_a_at,3.607043162
1554661_s_at,4.768829057
1554662_at,2.852870572
1554663_a_at,2.496042057
1554664_at,2.615323106
1554665_at,2.525273192
1554666_at,2.797151677
1554667_s_at,6.663487355
1554668_a_at,2.499540187
1554670_at,3.653818066
1554671_a_at,2.89724171
1554672_at,2.94125927
1554675_a_at,3.247912517
1554676_at,3.472536439
1554677_s_at,2.549452618
1554678_s_at,9.765555022
1554679_a_at,9.43446541
1554680_s_at,2.502393477
1554681_a_at,3.41713808
1554683_a_at,2.784540699
1554685_a_at,2.932283258
1554686_at,3.643753076
1554689_a_at,3.334355539
1554690_a_at,4.368925479
1554691_a_at,5.077393422
1554692_at,2.280667864
1554694_at,2.729163946
1554696_s_at,7.332735493
1554697_at,2.448086336
1554699_at,2.59709457
1554700_at,2.31083336
1554701_a_at,3.520891106
1554702_at,2.642220294
1554703_at,3.754507746
1554704_at,3.405705547
1554705_at,3.270259877
1554706_at,3.316402728
1554707_at,4.00763347
1554708_s_at,3.161819957
1554710_at,2.349969107
1554711_at,3.261153586
1554712_a_at,2.973108208
1554714_at,1.95884859
1554715_at,2.64051465
1554716_s_at,2.816946344
1554717_a_at,2.336218966
1554719_at,2.770118459
1554721_a_at,4.68826277
1554722_at,3.057844329
1554723_x_at,2.207346228
1554724_at,2.561524534
1554725_at,2.288381497
1554726_at,6.395007428
1554728_at,3.342904984
1554730_at,3.649861484
1554732_at,2.154496446
1554733_at,2.385063771
1554735_a_at,3.06809495
1554736_at,3.124829541
1554737_at,2.718682514
1554739_at,2.807122279
1554740_a_at,3.98197535
1554741_s_at,11.13173307
1554742_at,3.189159392
1554743_x_at,3.554217076
1554744_at,3.129316749
1554745_at,3.066968388
1554747_a_at,8.619281222
1554748_at,3.160074653
1554749_s_at,3.133996788
1554751_at,3.536158747
1554752_a_at,3.471011653
1554755_a_at,3.189813343
1554757_a_at,4.71203339
1554758_a_at,2.903591138
1554759_at,3.188896463
1554761_a_at,3.928011381
1554762_a_at,3.97911073
1554763_at,2.515230437
1554764_a_at,2.422526825
1554765_a_at,2.733712115
1554766_s_at,3.271793612
1554767_s_at,4.08740903
1554768_a_at,6.851278711
1554769_at,3.828543682
1554770_x_at,3.828337771
1554771_at,2.404171894
1554772_at,2.241404647
1554773_at,2.769333892
1554774_at,3.299181867
1554776_at,2.003687642
1554777_at,2.482364681
1554778_at,2.644317284
1554779_s_at,2.434884607
1554780_a_at,4.068923647
1554781_at,3.077794468
1554782_at,2.553283747
1554783_s_at,2.283943763
1554784_at,2.943390598
1554785_at,2.448372362
1554786_at,2.397581849
1554787_at,2.865081204
1554789_a_at,2.529227381
1554790_at,2.440968504
1554791_a_at,2.618122644
1554793_at,3.098850821
1554794_a_at,3.700465311
1554795_a_at,3.66245016
1554796_at,2.317137204
1554797_at,3.000960419
1554798_at,3.318177637
1554800_at,3.171877194
1554801_at,3.398174195
1554803_s_at,3.38226178
1554804_a_at,4.308474771
1554805_at,3.103134782
1554806_a_at,6.872039815
1554807_a_at,3.882058798
1554808_at,2.965653961
1554809_at,3.030693375
1554810_at,3.770868295
1554812_at,2.869378321
1554813_at,3.07412986
1554814_at,3.143191644
1554816_at,2.549780715
1554818_s_at,3.560144213
1554819_a_at,3.532008947
1554820_at,2.486550663
1554821_a_at,3.627517454
1554822_at,3.47753571
1554824_at,3.326356378
1554825_at,3.224487251
1554826_at,4.198549604
1554827_a_at,2.19558387
1554828_at,2.457441556
1554830_a_at,3.797109925
1554831_x_at,2.766740761
1554833_at,2.706448556
1554834_a_at,2.676432142
1554835_a_at,3.221987528
1554836_at,2.274580967
1554837_a_at,3.06728645
1554839_at,2.686890312
1554840_at,3.157087652
1554841_at,3.525619644
1554842_at,6.165313652
1554844_at,3.142439214
1554846_at,2.702030711
1554847_at,3.736509766
1554849_at,2.730421656
1554850_at,3.386991528
1554852_a_at,2.701083051
1554853_at,2.988954228
1554855_at,2.489820254
1554857_at,2.79106637
1554860_at,3.013445015
1554862_at,2.634752441
1554863_s_at,2.92248125
1554864_a_at,3.06334678
1554865_at,2.297375615
1554866_at,2.761048785
1554867_a_at,7.019966482
1554868_s_at,10.15348394
1554869_at,3.705880847
1554871_at,2.598374988
